,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,lingual-rh,parahippocampal-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.4497816593886463,0.28209606986899566,0.0026200873362445414,0.050655021834061134,0.05502183406113537,0.07074235807860262,0.0890829694323144,0.0
caudalanteriorcingulate-rh,0.2765089722675367,0.48613376835236544,0.0,0.05138662316476346,0.06199021207177814,0.04812398042414356,0.07585644371941272,0.0
frontalpole-rh,0.006607929515418502,0.0,0.973568281938326,0.0,0.0,0.0,0.0,0.019823788546255508
fusiform-rh,0.04068241469816273,0.047900262467191604,0.0,0.3228346456692913,0.2099737532808399,0.12007874015748031,0.22965879265091863,0.028871391076115485
inferiortemporal-rh,0.03826199740596628,0.055771725032425425,0.0,0.19844357976653695,0.3664072632944228,0.10700389105058365,0.20363164721141375,0.0304798962386511
lingual-rh,0.05660377358490566,0.041928721174004195,0.0,0.12718378756114604,0.11949685534591195,0.3913347309573725,0.24528301886792453,0.01816911250873515
parahippocampal-rh,0.051295073641442354,0.05027932960893855,0.0,0.1797866937531742,0.17470797359065515,0.18384966988318943,0.3377348908075165,0.0223463687150838
temporalpole-rh,0.0,0.0014245014245014246,0.01566951566951567,0.06267806267806268,0.0641025641025641,0.03133903133903134,0.06267806267806268,0.7621082621082621
