,frontalpole-lh,frontalpole-rh,insula-lh,paracentral-lh,precuneus-lh,precuneus-rh,superiorparietal-lh,temporalpole-rh
frontalpole-lh,0.5733333333333334,0.28888888888888886,0.0,0.013333333333333334,0.02074074074074074,0.008888888888888889,0.02962962962962963,0.06518518518518518
frontalpole-rh,0.19089147286821706,0.4689922480620155,0.029069767441860465,0.061046511627906974,0.06686046511627906,0.03875968992248062,0.10368217054263566,0.040697674418604654
insula-lh,0.0,0.04387990762124711,0.26674364896073904,0.17090069284064666,0.14318706697459585,0.1720554272517321,0.09699769053117784,0.10623556581986143
paracentral-lh,0.012387387387387387,0.07995495495495496,0.15990990990990991,0.20157657657657657,0.16666666666666666,0.1677927927927928,0.12837837837837837,0.08333333333333333
precuneus-lh,0.018433179723502304,0.08870967741935484,0.1336405529953917,0.16129032258064516,0.21428571428571427,0.1497695852534562,0.16820276497695852,0.06566820276497695
precuneus-rh,0.009501187648456057,0.05463182897862233,0.16983372921615203,0.1840855106888361,0.16864608076009502,0.1995249406175772,0.11520190023752969,0.09857482185273159
superiorparietal-lh,0.026246719160104987,0.14829396325459318,0.09711286089238845,0.13910761154855644,0.17585301837270342,0.1167979002624672,0.2559055118110236,0.04068241469816273
temporalpole-rh,0.04472843450479233,0.046858359957401494,0.10436634717784878,0.08519701810436635,0.0670926517571885,0.09478168264110756,0.03727369542066028,0.5197018104366348
