,entorhinal-rh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-rh,temporalpole-rh
entorhinal-rh,0.5308151093439364,0.032803180914512925,0.004970178926441352,0.06660039761431412,0.19284294234592445,0.0775347912524851,0.008946322067594433,0.08548707753479125
frontalpole-lh,0.04585798816568047,0.6789940828402367,0.0650887573964497,0.0,0.042899408284023666,0.034023668639053255,0.022189349112426034,0.11094674556213018
frontalpole-rh,0.0024096385542168677,0.06506024096385542,0.7385542168674699,0.014457831325301205,0.006024096385542169,0.012048192771084338,0.13012048192771083,0.03132530120481928
parahippocampal-lh,0.09517241379310344,0.0,0.019310344827586208,0.6386206896551724,0.1103448275862069,0.04,0.04827586206896552,0.04827586206896552
parahippocampal-rh,0.16488046166529266,0.023907666941467436,0.0008244023083264633,0.06677658697444352,0.5762572135201979,0.0585325638911789,0.036273701566364384,0.07254740313272877
pericalcarine-lh,0.09814323607427056,0.029177718832891247,0.013262599469496022,0.04376657824933687,0.08885941644562334,0.669761273209549,0.034482758620689655,0.022546419098143235
rostralanteriorcingulate-rh,0.013597033374536464,0.023485784919653894,0.1273176761433869,0.038318912237330034,0.06180469715698393,0.034610630407911,0.6724351050679852,0.02843016069221261
temporalpole-rh,0.10575916230366492,0.08167539267015707,0.025130890052356022,0.0387434554973822,0.09738219895287958,0.01780104712041885,0.02198952879581152,0.6115183246073298
