,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-lh,postcentral-rh,precentral-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.48148148148148145,0.2222222222222222,0.07407407407407407,0.0,0.0,0.0,0.2222222222222222,0.0
inferiorparietal-rh,0.1276595744680851,0.425531914893617,0.0,0.0,0.0,0.0,0.425531914893617,0.02127659574468085
postcentral-lh,0.05970149253731343,0.014925373134328358,0.34328358208955223,0.13432835820895522,0.07462686567164178,0.19402985074626866,0.014925373134328358,0.16417910447761194
postcentral-rh,0.0,0.0,0.18181818181818182,0.32727272727272727,0.2,0.21818181818181817,0.0,0.07272727272727272
precentral-rh,0.04878048780487805,0.0,0.12195121951219512,0.3170731707317073,0.36585365853658536,0.14634146341463414,0.0,0.0
superiortemporal-lh,0.0,0.0,0.2916666666666667,0.1875,0.10416666666666667,0.2708333333333333,0.0,0.14583333333333334
superiortemporal-rh,0.125,0.4166666666666667,0.0,0.0,0.0,0.0,0.4375,0.020833333333333332
supramarginal-lh,0.043478260869565216,0.08695652173913043,0.2391304347826087,0.043478260869565216,0.0,0.13043478260869565,0.06521739130434782,0.391304347826087
