,inferiorparietal-rh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh
inferiorparietal-rh,0.20391061452513967,0.0,0.1424581005586592,0.1564245810055866,0.08659217877094973,0.20391061452513967,0.1564245810055866,0.05027932960893855
parstriangularis-rh,0.0,0.38636363636363635,0.0,0.0,0.2159090909090909,0.0,0.0,0.3977272727272727
postcentral-lh,0.17465753424657535,0.0,0.2226027397260274,0.11301369863013698,0.1232876712328767,0.18835616438356165,0.11643835616438356,0.06164383561643835
postcentral-rh,0.1755485893416928,0.0,0.10658307210031348,0.18808777429467086,0.10658307210031348,0.1724137931034483,0.19435736677115986,0.05642633228840126
precentral-lh,0.11272727272727273,0.06909090909090909,0.13090909090909092,0.12363636363636364,0.2,0.10181818181818182,0.12727272727272726,0.13454545454545455
superiorparietal-lh,0.19726027397260273,0.0,0.1506849315068493,0.14520547945205478,0.07671232876712329,0.22465753424657534,0.15616438356164383,0.049315068493150684
superiorparietal-rh,0.16816816816816818,0.0,0.10510510510510511,0.1831831831831832,0.10510510510510511,0.17417417417417416,0.21021021021021022,0.05405405405405406
superiortemporal-lh,0.08294930875576037,0.16129032258064516,0.08294930875576037,0.08294930875576037,0.17050691244239632,0.08294930875576037,0.08294930875576037,0.2534562211981567
