,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.304635761589404,0.25165562913907286,0.0,0.10596026490066225,0.0,0.18543046357615894,0.152317880794702,0.0
parsopercularis-lh,0.22784810126582278,0.310126582278481,0.0,0.13924050632911392,0.0,0.12025316455696203,0.20253164556962025,0.0
parstriangularis-rh,0.0,0.0,0.4024390243902439,0.0,0.3902439024390244,0.0,0.0,0.2073170731707317
rostralmiddlefrontal-lh,0.11570247933884298,0.18181818181818182,0.0,0.35537190082644626,0.0,0.05785123966942149,0.2892561983471074,0.0
rostralmiddlefrontal-rh,0.0,0.0,0.3191489361702128,0.0,0.48936170212765956,0.0,0.0,0.19148936170212766
superiorparietal-rh,0.24107142857142858,0.1875,0.0,0.044642857142857144,0.0,0.36607142857142855,0.08035714285714286,0.08035714285714286
superiortemporal-lh,0.14482758620689656,0.21379310344827587,0.0,0.2413793103448276,0.0,0.07586206896551724,0.32413793103448274,0.0
superiortemporal-rh,0.0,0.0,0.2413793103448276,0.0,0.27586206896551724,0.05747126436781609,0.0,0.42528735632183906
