,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parsopercularis-lh,0.0,0.2,0.0,0.4,0.0,0.4,0.0,0.0
parstriangularis-rh,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333
rostralmiddlefrontal-lh,0.0,0.08,0.0,0.44,0.0,0.48,0.0,0.0
rostralmiddlefrontal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superiortemporal-lh,0.0,0.08695652173913043,0.0,0.43478260869565216,0.0,0.4782608695652174,0.0,0.0
superiortemporal-rh,0.0,0.0,0.35294117647058826,0.0,0.0,0.0,0.29411764705882354,0.35294117647058826
supramarginal-rh,0.0,0.0,0.4,0.0,0.0,0.0,0.25,0.35
