,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.813953488372093,0.046511627906976744,0.0,0.0,0.023255813953488372,0.0,0.11627906976744186,0.0
parsopercularis-lh,0.08333333333333333,0.5,0.0,0.0,0.25,0.0,0.16666666666666666,0.0
parstriangularis-rh,0.0,0.0,0.4426229508196721,0.19672131147540983,0.0,0.19672131147540983,0.0,0.16393442622950818
precentral-rh,0.0,0.0,0.171875,0.328125,0.125,0.203125,0.109375,0.0625
rostralmiddlefrontal-lh,0.021739130434782608,0.08695652173913043,0.0,0.09782608695652174,0.5,0.0,0.29347826086956524,0.0
rostralmiddlefrontal-rh,0.0,0.0,0.2682926829268293,0.2926829268292683,0.024390243902439025,0.3170731707317073,0.0,0.0975609756097561
superiortemporal-lh,0.08695652173913043,0.07246376811594203,0.0,0.07246376811594203,0.30434782608695654,0.0,0.463768115942029,0.0
superiortemporal-rh,0.0,0.0,0.24074074074074073,0.07407407407407407,0.0,0.07407407407407407,0.0,0.6111111111111112
