,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.11811023622047244,0.12598425196850394,0.12598425196850394,0.12598425196850394,0.12598425196850394,0.12598425196850394,0.12598425196850394,0.12598425196850394
inferiorparietal-rh,0.07111111111111111,0.14222222222222222,0.14666666666666667,0.12444444444444444,0.14222222222222222,0.14666666666666667,0.10222222222222223,0.12444444444444444
parsopercularis-lh,0.07111111111111111,0.14222222222222222,0.14666666666666667,0.12444444444444444,0.14222222222222222,0.14666666666666667,0.10222222222222223,0.12444444444444444
postcentral-rh,0.07804878048780488,0.13658536585365855,0.13658536585365855,0.13170731707317074,0.13658536585365855,0.13658536585365855,0.11219512195121951,0.13170731707317074
rostralmiddlefrontal-lh,0.07142857142857142,0.13839285714285715,0.14285714285714285,0.125,0.15178571428571427,0.14285714285714285,0.10267857142857142,0.125
superiortemporal-lh,0.07111111111111111,0.14222222222222222,0.14666666666666667,0.12444444444444444,0.14222222222222222,0.14666666666666667,0.10222222222222223,0.12444444444444444
superiortemporal-rh,0.09090909090909091,0.13068181818181818,0.13068181818181818,0.13068181818181818,0.13068181818181818,0.13068181818181818,0.125,0.13068181818181818
supramarginal-rh,0.07804878048780488,0.13658536585365855,0.13658536585365855,0.13170731707317074,0.13658536585365855,0.13658536585365855,0.11219512195121951,0.13170731707317074
