,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.12280701754385964,0.12280701754385964,0.12719298245614036,0.11842105263157894,0.12719298245614036,0.12719298245614036,0.12719298245614036,0.12719298245614036
parsopercularis-lh,0.12272727272727273,0.12272727272727273,0.12727272727272726,0.11818181818181818,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.12727272727272726
postcentral-rh,0.12,0.12,0.1288888888888889,0.11555555555555555,0.12444444444444444,0.12444444444444444,0.13333333333333333,0.13333333333333333
rostralmiddlefrontal-lh,0.12556053811659193,0.12556053811659193,0.12556053811659193,0.1210762331838565,0.12556053811659193,0.12556053811659193,0.12556053811659193,0.12556053811659193
superiorfrontal-rh,0.12121212121212122,0.12121212121212122,0.12987012987012986,0.11688311688311688,0.12554112554112554,0.12554112554112554,0.12987012987012986,0.12987012987012986
superiortemporal-lh,0.12121212121212122,0.12121212121212122,0.12987012987012986,0.11688311688311688,0.12554112554112554,0.12554112554112554,0.12987012987012986,0.12987012987012986
superiortemporal-rh,0.12083333333333333,0.11666666666666667,0.125,0.11666666666666667,0.125,0.125,0.1375,0.13333333333333333
supramarginal-rh,0.12083333333333333,0.11666666666666667,0.125,0.11666666666666667,0.125,0.125,0.1375,0.13333333333333333
