,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh
inferiorparietal-rh,0.13297872340425532,0.13297872340425532,0.12234042553191489,0.1276595744680851,0.12234042553191489,0.11170212765957446,0.13297872340425532,0.11702127659574468
parsopercularis-lh,0.13259668508287292,0.13259668508287292,0.12154696132596685,0.1270718232044199,0.12154696132596685,0.11602209944751381,0.13259668508287292,0.11602209944751381
rostralmiddlefrontal-lh,0.12921348314606743,0.12921348314606743,0.12359550561797752,0.12921348314606743,0.12359550561797752,0.11797752808988764,0.12921348314606743,0.11797752808988764
rostralmiddlefrontal-rh,0.13259668508287292,0.13259668508287292,0.12154696132596685,0.1270718232044199,0.12154696132596685,0.11602209944751381,0.13259668508287292,0.11602209944751381
superiorfrontal-lh,0.12921348314606743,0.12921348314606743,0.12359550561797752,0.12921348314606743,0.12359550561797752,0.11797752808988764,0.12921348314606743,0.11797752808988764
superiorfrontal-rh,0.12650602409638553,0.12650602409638553,0.12650602409638553,0.12650602409638553,0.12650602409638553,0.12048192771084337,0.12650602409638553,0.12048192771084337
superiorparietal-rh,0.13259668508287292,0.13259668508287292,0.12154696132596685,0.1270718232044199,0.12154696132596685,0.11602209944751381,0.13259668508287292,0.11602209944751381
superiortemporal-lh,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.1206896551724138,0.12643678160919541,0.1206896551724138
