,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,postcentral-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.23076923076923078,0.2564102564102564,0.2564102564102564,0.0,0.0,0.0,0.2564102564102564,0.0
inferiorparietal-rh,0.16129032258064516,0.3064516129032258,0.24193548387096775,0.0,0.0,0.0,0.27419354838709675,0.016129032258064516
parsopercularis-lh,0.18,0.28,0.26,0.0,0.0,0.0,0.28,0.0
postcentral-lh,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.20930232558139536,0.20930232558139536,0.20930232558139536,0.046511627906976744,0.23255813953488372
superiorfrontal-rh,0.02127659574468085,0.0425531914893617,0.02127659574468085,0.2127659574468085,0.2127659574468085,0.2127659574468085,0.0425531914893617,0.23404255319148937
superiortemporal-lh,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.20930232558139536,0.20930232558139536,0.20930232558139536,0.046511627906976744,0.23255813953488372
superiortemporal-rh,0.1694915254237288,0.288135593220339,0.2542372881355932,0.0,0.0,0.0,0.2711864406779661,0.01694915254237288
supramarginal-lh,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.19607843137254902,0.19607843137254902,0.19607843137254902,0.058823529411764705,0.21568627450980393
