,inferiorparietal-rh,postcentral-lh,postcentral-rh,precentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.3333333333333333,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.13333333333333333,0.044444444444444446,0.3111111111111111,0.044444444444444446
postcentral-lh,0.046511627906976744,0.20930232558139536,0.11627906976744186,0.11627906976744186,0.11627906976744186,0.16279069767441862,0.11627906976744186,0.11627906976744186
postcentral-rh,0.047619047619047616,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142
precentral-rh,0.047619047619047616,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142
rostralmiddlefrontal-rh,0.13333333333333333,0.1,0.08333333333333333,0.08333333333333333,0.23333333333333334,0.13333333333333333,0.18333333333333332,0.05
superiortemporal-lh,0.03278688524590164,0.16393442622950818,0.08196721311475409,0.08196721311475409,0.13114754098360656,0.2459016393442623,0.08196721311475409,0.18032786885245902
superiortemporal-rh,0.2222222222222222,0.09722222222222222,0.08333333333333333,0.08333333333333333,0.1388888888888889,0.08333333333333333,0.25,0.041666666666666664
supramarginal-lh,0.0,0.19444444444444445,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.2777777777777778,0.05555555555555555,0.3055555555555556
