,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.03571428571428571,0.044642857142857144,0.044642857142857144,0.0,0.044642857142857144,0.0,0.0,0.026785714285714284,0.017857142857142856,0.0,0.044642857142857144,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.044642857142857144,0.0,0.0,0.017857142857142856,0.044642857142857144,0.0,0.0,0.044642857142857144,0.044642857142857144,0.0,0.044642857142857144,0.044642857142857144,0.044642857142857144,0.044642857142857144,0.0,0.044642857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.044642857142857144,0.0,0.044642857142857144,0.044642857142857144,0.0,0.0,0.0,0.017857142857142856,0.044642857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.017857142857142856
Fz,0.010067114093959731,0.040268456375838924,0.020134228187919462,0.0,0.04697986577181208,0.0,0.0,0.006711409395973154,0.03691275167785235,0.0,0.04697986577181208,0.03355704697986577,0.04697986577181208,0.0,0.0,0.0,0.0,0.04697986577181208,0.013422818791946308,0.0,0.026845637583892617,0.04697986577181208,0.0,0.0,0.02348993288590604,0.0436241610738255,0.0,0.0436241610738255,0.03355704697986577,0.04697986577181208,0.04697986577181208,0.0,0.0436241610738255,0.0,0.0,0.0,0.0,0.0,0.0,0.030201342281879196,0.0,0.0,0.04697986577181208,0.04697986577181208,0.0,0.04697986577181208,0.013422818791946308,0.0,0.0,0.0,0.040268456375838924,0.04697986577181208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006711409395973154,0.010067114093959731,0.0,0.006711409395973154
F3,0.022222222222222223,0.044444444444444446,0.03888888888888889,0.0,0.044444444444444446,0.0,0.0,0.016666666666666666,0.027777777777777776,0.0,0.044444444444444446,0.016666666666666666,0.03888888888888889,0.0,0.0,0.0,0.0,0.044444444444444446,0.005555555555555556,0.0,0.027777777777777776,0.044444444444444446,0.0,0.0,0.044444444444444446,0.044444444444444446,0.0,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.03888888888888889,0.044444444444444446,0.0,0.044444444444444446,0.027777777777777776,0.0,0.0,0.0,0.027777777777777776,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.011111111111111112
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.010178117048346057,0.035623409669211195,0.017811704834605598,0.0,0.04580152671755725,0.0,0.0,0.007633587786259542,0.03307888040712468,0.0,0.05089058524173028,0.03307888040712468,0.04834605597964377,0.0,0.0,0.0,0.0,0.05089058524173028,0.01272264631043257,0.0,0.022900763358778626,0.05089058524173028,0.0,0.0,0.020356234096692113,0.043256997455470736,0.0,0.043256997455470736,0.027989821882951654,0.04834605597964377,0.05089058524173028,0.0,0.043256997455470736,0.0,0.0,0.0,0.0,0.0,0.0,0.027989821882951654,0.0,0.0,0.04834605597964377,0.04580152671755725,0.0,0.05089058524173028,0.01272264631043257,0.0,0.0,0.0,0.043256997455470736,0.05089058524173028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007633587786259542,0.010178117048346057,0.0,0.005089058524173028
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.0,0.044444444444444446,0.0,0.0,0.03333333333333333,0.011111111111111112,0.0,0.044444444444444446,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.011111111111111112,0.044444444444444446,0.0,0.0,0.044444444444444446,0.044444444444444446,0.0,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.044444444444444446,0.0,0.044444444444444446,0.044444444444444446,0.0,0.0,0.0,0.011111111111111112,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444444444444446,0.0,0.022222222222222223
T7,0.0,0.03308823529411765,0.011029411764705883,0.0,0.04044117647058824,0.0,0.0,0.0,0.04411764705882353,0.0,0.051470588235294115,0.04779411764705882,0.051470588235294115,0.0,0.0,0.0,0.0,0.051470588235294115,0.025735294117647058,0.0,0.03308823529411765,0.051470588235294115,0.0,0.0,0.014705882352941176,0.03676470588235294,0.0,0.03676470588235294,0.025735294117647058,0.04411764705882353,0.051470588235294115,0.0,0.03676470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.04411764705882353,0.0,0.0,0.051470588235294115,0.04044117647058824,0.0,0.051470588235294115,0.003676470588235294,0.0,0.0,0.0,0.051470588235294115,0.051470588235294115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01838235294117647,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.0,0.0,0.0,0.035,0.0075,0.0075,0.01,0.0,0.0,0.025,0.0,0.0,0.0575,0.0525,0.0,0.0,0.0375,0.0,0.0,0.0,0.0,0.075,0.0,0.01,0.0,0.0075,0.02,0.0,0.0,0.0,0.035,0.03,0.0,0.0,0.0,0.0,0.0075,0.005,0.0625,0.01,0.0,0.0,0.085,0.07,0.0525,0.0,0.0525,0.0875,0.0375,0.0,0.0025,0.0325,0.0
