,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.05804311774461028,0.0,0.04643449419568822,0.0,0.05970149253731343,0.03980099502487562,0.0,0.0,0.006633499170812604,0.0,0.02155887230514096,0.014925373134328358,0.028192371475953566,0.0,0.0,0.03814262023217247,0.026533996683250415,0.029850746268656716,0.03482587064676617,0.05804311774461028,0.0,0.0,0.0,0.0,0.04311774461028192,0.0,0.0,0.05970149253731343,0.05638474295190713,0.05970149253731343,0.0,0.0,0.06135986733001658,0.0,0.0,0.0,0.0,0.013266998341625208,0.0,0.0,0.04477611940298507,0.0,0.04643449419568822,0.009950248756218905,0.013266998341625208,0.008291873963515755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03150912106135987,0.028192371475953566,0.0,0.06135986733001658
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.053703703703703705,0.0,0.04814814814814815,0.0,0.053703703703703705,0.04259259259259259,0.0,0.0,0.007407407407407408,0.0,0.024074074074074074,0.014814814814814815,0.03148148148148148,0.0,0.0,0.04259259259259259,0.02962962962962963,0.03333333333333333,0.03888888888888889,0.053703703703703705,0.0,0.0,0.0,0.0,0.046296296296296294,0.0,0.0,0.053703703703703705,0.05185185185185185,0.053703703703703705,0.0,0.0,0.053703703703703705,0.0,0.0,0.0,0.0,0.014814814814814815,0.0,0.0,0.04814814814814815,0.0,0.04814814814814815,0.011111111111111112,0.014814814814814815,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03518518518518519,0.03148148148148148,0.0,0.053703703703703705
F7,0.0,0.0,0.0,0.04838709677419355,0.0,0.0,0.04590570719602978,0.04714640198511166,0.0037220843672456576,0.02977667493796526,0.0,0.0,0.0,0.02109181141439206,0.0037220843672456576,0.0,0.0,0.0024813895781637717,0.0,0.0,0.0,0.038461538461538464,0.03598014888337469,0.04714640198511166,0.0,0.0024813895781637717,0.0,0.0,0.0,0.0,0.018610421836228287,0.052109181141439205,0.0,0.05086848635235732,0.0,0.004962779156327543,0.04218362282878412,0.0,0.05086848635235732,0.04218362282878412,0.0,0.03225806451612903,0.0012406947890818859,0.0012406947890818859,0.0,0.0012406947890818859,0.008684863523573201,0.018610421836228287,0.02729528535980149,0.05086848635235732,0.038461538461538464,0.01488833746898263,0.03598014888337469,0.0,0.0,0.043424317617866005,0.04838709677419355,0.03225806451612903,0.02729528535980149,0.0,0.0,0.02977667493796526,0.0
FT9,0.05804311774461028,0.0,0.04643449419568822,0.0,0.05970149253731343,0.03980099502487562,0.0,0.0,0.006633499170812604,0.0,0.02155887230514096,0.014925373134328358,0.028192371475953566,0.0,0.0,0.03814262023217247,0.026533996683250415,0.029850746268656716,0.03482587064676617,0.05804311774461028,0.0,0.0,0.0,0.0,0.04311774461028192,0.0,0.0,0.05970149253731343,0.05638474295190713,0.05970149253731343,0.0,0.0,0.06135986733001658,0.0,0.0,0.0,0.0,0.013266998341625208,0.0,0.0,0.04477611940298507,0.0,0.04643449419568822,0.009950248756218905,0.013266998341625208,0.008291873963515755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03150912106135987,0.028192371475953566,0.0,0.06135986733001658
FC5,0.050100200400801605,0.0,0.04809619238476954,0.0,0.050100200400801605,0.04609218436873747,0.0,0.0,0.008016032064128256,0.0,0.026052104208416832,0.014028056112224449,0.03406813627254509,0.0,0.0,0.04609218436873747,0.03206412825651302,0.036072144288577156,0.04208416833667335,0.050100200400801605,0.0,0.0,0.0,0.0,0.04809619238476954,0.0,0.0,0.050100200400801605,0.04809619238476954,0.050100200400801605,0.0,0.0,0.050100200400801605,0.0,0.0,0.0,0.0,0.01603206412825651,0.0,0.0,0.04809619238476954,0.0,0.04609218436873747,0.012024048096192385,0.01603206412825651,0.01002004008016032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03807615230460922,0.03406813627254509,0.0,0.050100200400801605
FC1,0.0,0.0,0.0,0.04868913857677903,0.0,0.0,0.046192259675405745,0.04744069912609238,0.003745318352059925,0.0299625468164794,0.0,0.0,0.0,0.02122347066167291,0.003745318352059925,0.0,0.0,0.0024968789013732834,0.0,0.0,0.0,0.03870162297128589,0.03620474406991261,0.04744069912609238,0.0,0.0024968789013732834,0.0,0.0,0.0,0.0,0.018726591760299626,0.049937578027465665,0.0,0.049937578027465665,0.0,0.004993757802746567,0.04244694132334582,0.0,0.049937578027465665,0.04244694132334582,0.0,0.03245942571785269,0.0012484394506866417,0.0012484394506866417,0.0,0.0012484394506866417,0.008739076154806492,0.018726591760299626,0.02746566791510612,0.049937578027465665,0.03870162297128589,0.0149812734082397,0.03620474406991261,0.0,0.0,0.04369538077403246,0.04868913857677903,0.03245942571785269,0.02746566791510612,0.0,0.0,0.0299625468164794,0.0
C3,0.0,0.0,0.0,0.0484472049689441,0.0,0.0,0.04596273291925466,0.04720496894409938,0.0037267080745341614,0.02981366459627329,0.0,0.0,0.0,0.02111801242236025,0.0037267080745341614,0.0,0.0,0.002484472049689441,0.0,0.0,0.0,0.03850931677018633,0.03602484472049689,0.04720496894409938,0.0,0.002484472049689441,0.0,0.0,0.0,0.0,0.018633540372670808,0.05093167701863354,0.0,0.05093167701863354,0.0,0.004968944099378882,0.0422360248447205,0.0,0.05093167701863354,0.0422360248447205,0.0,0.03229813664596273,0.0012422360248447205,0.0012422360248447205,0.0,0.0012422360248447205,0.008695652173913044,0.018633540372670808,0.02732919254658385,0.05093167701863354,0.03850931677018633,0.014906832298136646,0.03602484472049689,0.0,0.0,0.043478260869565216,0.0484472049689441,0.03229813664596273,0.02732919254658385,0.0,0.0,0.02981366459627329,0.0
T7,0.03592814371257485,0.0,0.03592814371257485,0.005988023952095809,0.03592814371257485,0.03592814371257485,0.005988023952095809,0.005988023952095809,0.041916167664670656,0.005988023952095809,0.03592814371257485,0.0,0.011976047904191617,0.0,0.0,0.029940119760479042,0.03592814371257485,0.04790419161676647,0.029940119760479042,0.03592814371257485,0.0,0.005988023952095809,0.005988023952095809,0.005988023952095809,0.03592814371257485,0.0,0.0,0.03592814371257485,0.03592814371257485,0.03592814371257485,0.0,0.005988023952095809,0.03592814371257485,0.005988023952095809,0.0,0.0,0.005988023952095809,0.005988023952095809,0.005988023952095809,0.005988023952095809,0.029940119760479042,0.0,0.041916167664670656,0.041916167664670656,0.029940119760479042,0.041916167664670656,0.0,0.0,0.0,0.005988023952095809,0.0,0.005988023952095809,0.011976047904191617,0.0,0.0,0.005988023952095809,0.005988023952095809,0.005988023952095809,0.005988023952095809,0.017964071856287425,0.03592814371257485,0.005988023952095809,0.03592814371257485
TP9,0.0,0.0,0.0,0.04020100502512563,0.0,0.0,0.04020100502512563,0.04020100502512563,0.005025125628140704,0.03685092127303183,0.0,0.0,0.0,0.02847571189279732,0.005025125628140704,0.0,0.0,0.0033500837520938024,0.0,0.0,0.0,0.04020100502512563,0.04020100502512563,0.04020100502512563,0.0,0.0033500837520938024,0.0,0.0,0.0,0.0,0.02512562814070352,0.04020100502512563,0.0,0.04020100502512563,0.0,0.006700167504187605,0.04020100502512563,0.0,0.04020100502512563,0.04020100502512563,0.0,0.03685092127303183,0.0016750418760469012,0.0016750418760469012,0.0,0.0016750418760469012,0.011725293132328308,0.02512562814070352,0.03350083752093802,0.04020100502512563,0.038525963149078725,0.020100502512562814,0.04187604690117253,0.0,0.0,0.04020100502512563,0.04020100502512563,0.038525963149078725,0.035175879396984924,0.0,0.0,0.03685092127303183,0.0
