,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.04419889502762431,0.055248618784530384,0.049723756906077346,0.011049723756906077,0.0,0.0,0.0,0.055248618784530384,0.0,0.0,0.055248618784530384,0.049723756906077346,0.049723756906077346,0.0,0.0055248618784530384,0.0,0.0,0.0,0.055248618784530384,0.049723756906077346,0.011049723756906077,0.055248618784530384,0.0,0.0,0.0,0.0,0.0055248618784530384,0.0,0.049723756906077346,0.022099447513812154,0.022099447513812154,0.0,0.04419889502762431,0.0,0.0,0.0,0.0,0.0,0.055248618784530384,0.0,0.0,0.0,0.0,0.055248618784530384,0.0,0.055248618784530384,0.055248618784530384,0.0,0.0,0.049723756906077346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016574585635359115,0.0,0.022099447513812154
Fz,0.026865671641791045,0.08059701492537313,0.04776119402985075,0.005970149253731343,0.0,0.0,0.0,0.08059701492537313,0.0029850746268656717,0.0,0.07761194029850746,0.06567164179104477,0.03582089552238806,0.0,0.0029850746268656717,0.0,0.0,0.0,0.08955223880597014,0.03582089552238806,0.005970149253731343,0.07462686567164178,0.0,0.0,0.0,0.0,0.0029850746268656717,0.0,0.03283582089552239,0.011940298507462687,0.011940298507462687,0.0,0.026865671641791045,0.0,0.0,0.0,0.0,0.0,0.041791044776119404,0.0,0.0,0.0,0.0,0.050746268656716415,0.0,0.08656716417910448,0.04477611940298507,0.0,0.0,0.03582089552238806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008955223880597015,0.0,0.011940298507462687
F3,0.034482758620689655,0.06513409961685823,0.05747126436781609,0.007662835249042145,0.0,0.0,0.0,0.06513409961685823,0.0,0.0,0.06513409961685823,0.05747126436781609,0.04597701149425287,0.0,0.0038314176245210726,0.0,0.0,0.0,0.06513409961685823,0.04597701149425287,0.007662835249042145,0.06130268199233716,0.0,0.0,0.0,0.0,0.0038314176245210726,0.0,0.0421455938697318,0.01532567049808429,0.01532567049808429,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.05363984674329502,0.0,0.0,0.0,0.0,0.06130268199233716,0.0,0.06513409961685823,0.05363984674329502,0.0,0.0,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.0,0.01532567049808429
F7,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.028985507246376812,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.014492753623188406,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.028985507246376812,0.043478260869565216,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.041044776119402986,0.0,0.026119402985074626,0.0,0.0,0.0,0.0,0.0,0.0,0.048507462686567165,0.041044776119402986,0.014925373134328358,0.0,0.0,0.0,0.0,0.048507462686567165,0.022388059701492536,0.026119402985074626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018656716417910446,0.041044776119402986,0.048507462686567165,0.048507462686567165,0.0,0.0,0.0,0.048507462686567165,0.041044776119402986,0.048507462686567165,0.0,0.014925373134328358,0.0,0.0,0.04477611940298507,0.048507462686567165,0.0,0.048507462686567165,0.048507462686567165,0.048507462686567165,0.048507462686567165,0.018656716417910446,0.011194029850746268,0.03731343283582089,0.029850746268656716,0.022388059701492536,0.0,0.0,0.014925373134328358,0.0
C3,0.024657534246575342,0.07945205479452055,0.043835616438356165,0.005479452054794521,0.0,0.0,0.0,0.0958904109589041,0.0027397260273972603,0.0,0.0821917808219178,0.06027397260273973,0.03287671232876712,0.0,0.0027397260273972603,0.0,0.0,0.0,0.10684931506849316,0.03287671232876712,0.005479452054794521,0.07123287671232877,0.0,0.0,0.0,0.0,0.0027397260273972603,0.0,0.030136986301369864,0.010958904109589041,0.010958904109589041,0.0,0.024657534246575342,0.0,0.0,0.0,0.0,0.0,0.038356164383561646,0.0,0.0,0.0,0.0,0.04657534246575343,0.0,0.0958904109589041,0.0410958904109589,0.0,0.0,0.03287671232876712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00821917808219178,0.0,0.010958904109589041
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0398406374501992,0.0,0.0398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0398406374501992,0.0398406374501992,0.027888446215139442,0.0,0.0,0.0,0.0,0.043824701195219126,0.0199203187250996,0.035856573705179286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199203187250996,0.0398406374501992,0.043824701195219126,0.04780876494023904,0.0,0.0,0.0,0.043824701195219126,0.03187250996015936,0.04780876494023904,0.0,0.01593625498007968,0.0,0.0,0.03187250996015936,0.04780876494023904,0.0,0.04780876494023904,0.04780876494023904,0.04780876494023904,0.043824701195219126,0.027888446215139442,0.01195219123505976,0.043824701195219126,0.03187250996015936,0.02390438247011952,0.0,0.0,0.01593625498007968,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
