,Fp1,F7,P3,Cz,F5,PO3,POz,PO8
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.3125,0.34375,0.0,0.34375,0.0
F5,0.0,0.0,0.0,0.2,0.43636363636363634,0.0,0.36363636363636365,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.22,0.4,0.0,0.38,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
