,Fp1,T7,P3,Cz,F5,PO3,F6,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.30434782608695654,0.34782608695652173,0.34782608695652173,0.0,0.0,0.0
Cz,0.0,0.0,0.18604651162790697,0.3953488372093023,0.4186046511627907,0.0,0.0,0.0
F5,0.0,0.0,0.16326530612244897,0.3469387755102041,0.4897959183673469,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
