,Fp1,P3,P7,O1,F5,P5,PO3,PO8
Fp1,0.5327868852459017,0.0,0.0,0.18032786885245902,0.0,0.0,0.0,0.28688524590163933
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
O1,0.3384615384615385,0.0,0.0,0.3230769230769231,0.0,0.0,0.0,0.3384615384615385
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.38461538461538464,0.0,0.0,0.24175824175824176,0.0,0.0,0.0,0.37362637362637363
