,Fp1,F7,P3,Cz,F5,PO3,POz,PO8
Fp1,0.3292102759276879,0.0,0.15699333967649856,0.1455756422454805,0.06660323501427212,0.04471931493815414,0.11037107516650808,0.14652711703139867
F7,0.0,0.525089605734767,0.0,0.06093189964157706,0.034050179211469536,0.2956989247311828,0.035842293906810034,0.04838709677419355
P3,0.09246009906439186,0.0,0.23940561364887178,0.21023665382498624,0.15685195376995048,0.0,0.15685195376995048,0.1441937259218492
Cz,0.08014477766287487,0.016546018614270942,0.19855222337125128,0.23681489141675285,0.15201654601861428,0.0,0.17114788004136505,0.14477766287487073
F5,0.045572916666666664,0.01171875,0.18229166666666666,0.18684895833333334,0.2819010416666667,0.0,0.18359375,0.10807291666666667
PO3,0.07922535211267606,0.2975352112676056,0.0,0.0,0.0,0.6232394366197183,0.0,0.0
POz,0.07281858129315756,0.012554927809165096,0.17827997489014438,0.20401757689893282,0.17765222849968612,0.0,0.256120527306968,0.09855618330194602
PO8,0.10619469026548672,0.01701837985023826,0.18379850238257317,0.19673247106875424,0.11708645336963922,0.0,0.11095983662355344,0.2682096664397549
