,Fp1,F7,P3,Cz,F5,PO3,POz,PO8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.21052631578947367,0.2631578947368421,0.2631578947368421,0.0,0.2631578947368421,0.0
Cz,0.0,0.0,0.0641025641025641,0.358974358974359,0.20512820512820512,0.0,0.3717948717948718,0.0
F5,0.0,0.0,0.09615384615384616,0.3076923076923077,0.28846153846153844,0.0,0.3076923076923077,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.06172839506172839,0.35802469135802467,0.19753086419753085,0.0,0.38271604938271603,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
