,P3,Oz,TP10,Fp2,F5,PO3,POz,PO8
P3,0.3170731707317073,0.0,0.0,0.0,0.34146341463414637,0.0,0.34146341463414637,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.17073170731707318,0.0,0.0,0.0,0.45121951219512196,0.0,0.3780487804878049,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.18666666666666668,0.0,0.0,0.0,0.41333333333333333,0.0,0.4,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
