,Fp1,F7,P3,Cz,F5,PO3,POz,PO8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0
P3,0.0,0.0,0.24050632911392406,0.25316455696202533,0.25316455696202533,0.0,0.25316455696202533,0.0
Cz,0.0,0.0,0.20202020202020202,0.26262626262626265,0.2727272727272727,0.0,0.26262626262626265,0.0
F5,0.0,0.0,0.19047619047619047,0.23809523809523808,0.3142857142857143,0.0,0.2571428571428571,0.0
PO3,0.0,0.5714285714285714,0.0,0.0,0.0,0.42857142857142855,0.0,0.0
POz,0.0,0.0,0.20618556701030927,0.24742268041237114,0.27835051546391754,0.0,0.26804123711340205,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
