,Fp1,T7,P3,Cz,F5,PO3,F6,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.32857142857142857,0.0,0.0,0.0,0.32857142857142857,0.0,0.34285714285714286
P3,0.0,0.0,0.28703703703703703,0.1388888888888889,0.2777777777777778,0.0,0.2962962962962963,0.0
Cz,0.0,0.0,0.2542372881355932,0.23728813559322035,0.2542372881355932,0.0,0.2542372881355932,0.0
F5,0.0,0.0,0.27450980392156865,0.14705882352941177,0.28431372549019607,0.0,0.29411764705882354,0.0
PO3,0.0,0.3116883116883117,0.0,0.0,0.0,0.33766233766233766,0.0,0.35064935064935066
F6,0.0,0.0,0.26666666666666666,0.125,0.25,0.0,0.35833333333333334,0.0
AF8,0.0,0.3076923076923077,0.0,0.0,0.0,0.32051282051282054,0.0,0.3717948717948718
