,Fp1,P3,P7,O1,F5,P5,PO3,PO8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.3333333333333333,0.0,0.3611111111111111,0.0,0.0,0.0,0.3055555555555556
P7,0.0,0.0,0.3465346534653465,0.0,0.0,0.31683168316831684,0.33663366336633666,0.0
O1,0.0,0.23636363636363636,0.0,0.43636363636363634,0.0,0.0,0.0,0.32727272727272727
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
PO3,0.0,0.0,0.336734693877551,0.0,0.0,0.32653061224489793,0.336734693877551,0.0
PO8,0.0,0.2708333333333333,0.0,0.375,0.0,0.0,0.0,0.3541666666666667
