,Fp1,T7,P3,Cz,F5,PO3,F6,AF8
Fp1,0.27586206896551724,0.0,0.2672413793103448,0.20689655172413793,0.25,0.0,0.0,0.0
T7,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
P3,0.25217391304347825,0.0,0.26956521739130435,0.20869565217391303,0.26956521739130435,0.0,0.0,0.0
Cz,0.25263157894736843,0.0,0.25263157894736843,0.24210526315789474,0.25263157894736843,0.0,0.0,0.0
F5,0.24324324324324326,0.0,0.26126126126126126,0.21621621621621623,0.27927927927927926,0.0,0.0,0.0
PO3,0.0,0.4864864864864865,0.0,0.0,0.0,0.5135135135135135,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
