,Fp1,T7,P3,Cz,F5,PO3,F6,AF8
Fp1,0.33962264150943394,0.0,0.0,0.0,0.0,0.3018867924528302,0.0,0.3584905660377358
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.25,0.25,0.24193548387096775,0.0,0.25806451612903225,0.0
Cz,0.0,0.0,0.25196850393700787,0.25196850393700787,0.23622047244094488,0.0,0.25984251968503935,0.0
F5,0.0,0.0,0.24347826086956523,0.24347826086956523,0.2608695652173913,0.0,0.25217391304347825,0.0
PO3,0.22580645161290322,0.0,0.0,0.0,0.0,0.4032258064516129,0.0,0.3709677419354839
F6,0.0,0.0,0.23880597014925373,0.2462686567164179,0.23134328358208955,0.0,0.2835820895522388,0.0
AF8,0.2602739726027397,0.0,0.0,0.0,0.0,0.3424657534246575,0.0,0.3972602739726027
