,Fp1,P3,P7,O1,F5,P5,PO3,PO8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.3402061855670103,0.0,0.30927835051546393,0.35051546391752575,0.0,0.0,0.0
P7,0.0,0.0,0.32,0.0,0.0,0.34,0.34,0.0
O1,0.0,0.33695652173913043,0.0,0.32608695652173914,0.33695652173913043,0.0,0.0,0.0
F5,0.0,0.336734693877551,0.0,0.30612244897959184,0.35714285714285715,0.0,0.0,0.0
P5,0.0,0.0,0.2833333333333333,0.0,0.0,0.35,0.36666666666666664,0.0
PO3,0.0,0.0,0.26153846153846155,0.0,0.0,0.3384615384615385,0.4,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
