,Fp1,T7,P3,Cz,F5,PO3,F6,AF8
Fp1,0.5294117647058824,0.0,0.4117647058823529,0.058823529411764705,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.3103448275862069,0.0,0.4482758620689655,0.2413793103448276,0.0,0.0,0.0,0.0
Cz,0.1875,0.0,0.4375,0.375,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
