,Fp1,F7,P3,Cz,F5,PO3,POz,PO8
Fp1,0.7439024390243902,0.0,0.0,0.0,0.0,0.0,0.0,0.25609756097560976
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.5121951219512195,0.0,0.0,0.0,0.0,0.0,0.0,0.4878048780487805
