,Fp1,F7,P3,Cz,F5,PO3,POz,PO8
Fp1,0.3333333333333333,0.0,0.3103448275862069,0.21839080459770116,0.0,0.0,0.13793103448275862,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.31521739130434784,0.0,0.34782608695652173,0.20652173913043478,0.0,0.0,0.13043478260869565,0.0
Cz,0.27941176470588236,0.0,0.27941176470588236,0.2647058823529412,0.0,0.0,0.17647058823529413,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
POz,0.2553191489361702,0.0,0.2553191489361702,0.2553191489361702,0.0,0.0,0.23404255319148937,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
