,P3,Oz,TP10,Fp2,F5,PO3,POz,PO8
P3,0.2702702702702703,0.25225225225225223,0.0,0.22522522522522523,0.0,0.0,0.0,0.25225225225225223
Oz,0.2692307692307692,0.25961538461538464,0.0,0.22115384615384615,0.0,0.0,0.0,0.25
TP10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.24324324324324326,0.22522522522522523,0.0,0.2702702702702703,0.0,0.0,0.0,0.26126126126126126
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.2608695652173913,0.24347826086956523,0.0,0.23478260869565218,0.0,0.0,0.0,0.2608695652173913
