,Fp1,F7,P3,Cz,F5,PO3,POz,PO8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.532258064516129,0.0,0.0,0.0,0.46774193548387094,0.0,0.0
P3,0.0,0.0,0.2214765100671141,0.21476510067114093,0.22818791946308725,0.0,0.22818791946308725,0.10738255033557047
Cz,0.0,0.0,0.22666666666666666,0.22,0.22,0.0,0.22666666666666666,0.10666666666666667
F5,0.0,0.0,0.2191780821917808,0.21232876712328766,0.22602739726027396,0.0,0.2328767123287671,0.1095890410958904
PO3,0.0,0.5081967213114754,0.0,0.0,0.0,0.4918032786885246,0.0,0.0
POz,0.0,0.0,0.21935483870967742,0.21935483870967742,0.21935483870967742,0.0,0.23870967741935484,0.1032258064516129
PO8,0.0,0.0,0.20253164556962025,0.20253164556962025,0.20253164556962025,0.0,0.20253164556962025,0.189873417721519
