,P3,Oz,TP10,Fp2,F5,PO3,POz,PO8
P3,0.2977913175932978,0.037319116527037316,0.062452399086062454,0.0753998476770754,0.18354912414318356,0.0,0.2421934501142422,0.1012947448591013
Oz,0.05384615384615385,0.38571428571428573,0.1901098901098901,0.025274725274725275,0.023076923076923078,0.07252747252747253,0.023076923076923078,0.22637362637362637
TP10,0.09733487833140209,0.20393974507531865,0.34183082271147164,0.0,0.03244495944380069,0.056778679026651215,0.07068366164542295,0.1969872537659328
Fp2,0.1349527665317139,0.033738191632928474,0.0,0.4318488529014845,0.12280701754385964,0.08232118758434548,0.09176788124156546,0.10256410256410256
F5,0.20298769771529,0.01845342706502636,0.023725834797891036,0.08260105448154657,0.40421792618629176,0.0,0.25746924428822493,0.01054481546572935
PO3,0.0,0.13991769547325103,0.102880658436214,0.12139917695473251,0.0,0.6358024691358025,0.0,0.0
POz,0.2534637326813366,0.017114914425427872,0.04808475957620212,0.05704971475142624,0.24449877750611246,0.0,0.3186634066829666,0.061124694376528114
PO8,0.13133208255159476,0.1951219512195122,0.1529080675422139,0.0675422138836773,0.013133208255159476,0.0,0.07223264540337711,0.3677298311444653
