,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P8,TP10,CP6,Cz,T8,FT10,FC2,F4,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,C6,C2,FC4,AF8,AF4,F2,FCz
Fz,0.07397959183673469,0.0,0.02295918367346939,0.04336734693877551,0.0,0.07653061224489796,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.030612244897959183,0.0,0.03316326530612245,0.0,0.0,0.0,0.03316326530612245,0.0,0.03826530612244898,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.061224489795918366,0.0,0.07397959183673469,0.0,0.07142857142857142,0.0,0.02040816326530612,0.017857142857142856,0.061224489795918366,0.012755102040816327,0.0,0.07908163265306123,0.017857142857142856,0.0,0.0,0.07908163265306123,0.030612244897959183,0.012755102040816327,0.017857142857142856,0.017857142857142856,0.0,0.02806122448979592,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.027131782945736434,0.0,0.07751937984496124,0.01937984496124031,0.031007751937984496,0.027131782945736434,0.0,0.0,0.0,0.0,0.011627906976744186,0.027131782945736434,0.0,0.027131782945736434,0.027131782945736434,0.03488372093023256,0.0,0.03875968992248062,0.0,0.031007751937984496,0.0,0.011627906976744186,0.0,0.011627906976744186,0.046511627906976744,0.046511627906976744,0.0,0.050387596899224806,0.0,0.01937984496124031,0.0,0.023255813953488372,0.0,0.03875968992248062,0.0,0.06201550387596899,0.007751937984496124,0.031007751937984496,0.0,0.03488372093023256,0.031007751937984496,0.007751937984496124,0.027131782945736434,0.023255813953488372,0.031007751937984496,0.027131782945736434,0.0,0.007751937984496124,0.007751937984496124,0.015503875968992248,0.03488372093023256,0.023255813953488372
FT9,0.0625,0.0,0.024305555555555556,0.05555555555555555,0.0,0.0625,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.03819444444444445,0.0,0.03819444444444445,0.0,0.0,0.0,0.03819444444444445,0.0,0.03819444444444445,0.0,0.034722222222222224,0.0,0.0,0.0,0.0,0.0,0.059027777777777776,0.0,0.0625,0.0,0.0625,0.0,0.020833333333333332,0.024305555555555556,0.0625,0.017361111111111112,0.0,0.0625,0.024305555555555556,0.0,0.0,0.0625,0.03819444444444445,0.017361111111111112,0.024305555555555556,0.024305555555555556,0.0,0.03125,0.0
FC5,0.0,0.0,0.017857142857142856,0.0,0.08630952380952381,0.0,0.0,0.0,0.0,0.0,0.07738095238095238,0.08928571428571429,0.0,0.0,0.08928571428571429,0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08035714285714286,0.0,0.07142857142857142,0.03869047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.005952380952380952,0.0,0.0,0.0,0.08928571428571429,0.0,0.0,0.08630952380952381,0.08630952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08630952380952381
FC1,0.07341772151898734,0.0,0.02278481012658228,0.043037974683544304,0.0,0.0759493670886076,0.010126582278481013,0.0,0.0,0.0,0.0,0.0,0.0,0.030379746835443037,0.0,0.03291139240506329,0.0,0.0,0.0,0.03291139240506329,0.0,0.0379746835443038,0.0,0.035443037974683546,0.0,0.0,0.0,0.0,0.0,0.060759493670886074,0.0,0.07341772151898734,0.0,0.07341772151898734,0.0,0.020253164556962026,0.017721518987341773,0.060759493670886074,0.012658227848101266,0.0,0.0810126582278481,0.017721518987341773,0.0,0.0,0.0810126582278481,0.030379746835443037,0.012658227848101266,0.017721518987341773,0.017721518987341773,0.0,0.027848101265822784,0.0
C3,0.04424778761061947,0.0,0.008849557522123894,0.04424778761061947,0.0,0.04424778761061947,0.035398230088495575,0.0,0.0,0.0,0.0,0.0,0.0,0.04424778761061947,0.0,0.04424778761061947,0.0,0.0,0.0,0.04424778761061947,0.0,0.04424778761061947,0.0,0.04424778761061947,0.0,0.0,0.0,0.0,0.0,0.04424778761061947,0.0,0.04424778761061947,0.0,0.04424778761061947,0.0,0.0,0.04424778761061947,0.04424778761061947,0.04424778761061947,0.0,0.04424778761061947,0.04424778761061947,0.0,0.0,0.04424778761061947,0.04424778761061947,0.04424778761061947,0.04424778761061947,0.04424778761061947,0.0,0.02654867256637168,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0030864197530864196,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.12037037037037036,0.08641975308641975,0.0,0.0,0.12037037037037036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07098765432098765,0.06790123456790123,0.0,0.05864197530864197,0.046296296296296294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11728395061728394,0.0,0.0,0.07407407407407407,0.07716049382716049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
Pz,0.0,0.0,0.014534883720930232,0.0,0.08139534883720931,0.0,0.0,0.0,0.0,0.0,0.0872093023255814,0.09302325581395349,0.0,0.0,0.09593023255813954,0.0,0.0,0.00872093023255814,0.0,0.0,0.0,0.0,0.0,0.0,0.07848837209302326,0.0755813953488372,0.0,0.06686046511627906,0.0436046511627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0029069767441860465,0.0,0.0,0.0,0.09593023255813954,0.0,0.0,0.08139534883720931,0.08430232558139535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09011627906976744
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.04938271604938271,0.0,0.037037037037037035,0.0411522633744856,0.0,0.04938271604938271,0.01646090534979424,0.0,0.0,0.0,0.0,0.0,0.0,0.04938271604938271,0.0,0.053497942386831275,0.0,0.0,0.0,0.053497942386831275,0.0,0.03292181069958848,0.0,0.03292181069958848,0.0,0.0,0.0,0.0,0.0,0.0411522633744856,0.0,0.04526748971193416,0.0,0.053497942386831275,0.0,0.03292181069958848,0.02880658436213992,0.053497942386831275,0.0205761316872428,0.0,0.053497942386831275,0.02880658436213992,0.0,0.0,0.053497942386831275,0.04938271604938271,0.0205761316872428,0.02880658436213992,0.02880658436213992,0.0,0.04526748971193416,0.0
Oz,0.0,0.0,0.012853470437017995,0.0,0.07197943444730077,0.0,0.0,0.0,0.0,0.0,0.10539845758354756,0.08226221079691516,0.0,0.0,0.13110539845758354,0.0,0.0,0.007712082262210797,0.0,0.0,0.0,0.0,0.0,0.0,0.06940874035989718,0.06683804627249357,0.0,0.05912596401028278,0.038560411311053984,0.0,0.0,0.0,0.0,0.0,0.0,0.002570694087403599,0.0,0.0,0.0,0.12596401028277635,0.0,0.0,0.07197943444730077,0.07455012853470437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07969151670951156
O2,0.04669260700389105,0.0,0.042801556420233464,0.038910505836575876,0.0,0.04669260700389105,0.01556420233463035,0.0,0.0,0.0,0.0,0.0,0.0,0.04669260700389105,0.0,0.054474708171206226,0.0,0.007782101167315175,0.0,0.05058365758754864,0.0,0.0311284046692607,0.0,0.0311284046692607,0.0038910505836575876,0.0038910505836575876,0.0,0.007782101167315175,0.0,0.038910505836575876,0.0,0.042801556420233464,0.0,0.058365758754863814,0.0,0.038910505836575876,0.027237354085603113,0.05058365758754864,0.019455252918287938,0.0,0.05058365758754864,0.027237354085603113,0.0,0.0,0.05058365758754864,0.04669260700389105,0.019455252918287938,0.027237354085603113,0.027237354085603113,0.0,0.04669260700389105,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.10204081632653061,0.0,0.061224489795918366,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.05102040816326531,0.0,0.0,0.05102040816326531,0.0,0.0,0.09183673469387756,0.0,0.0,0.0,0.0,0.0,0.0,0.10204081632653061,0.10204081632653061,0.0,0.10204081632653061,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.05102040816326531,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.04081632653061224
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
