,Fp1,Fz,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.04716981132075472,0.0,0.0,0.0047169811320754715,0.0,0.0,0.04716981132075472,0.05188679245283019,0.0,0.0,0.0,0.018867924528301886,0.05188679245283019,0.0,0.0,0.0,0.05188679245283019,0.0,0.0330188679245283,0.05188679245283019,0.05188679245283019,0.05188679245283019,0.0,0.04716981132075472,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.03773584905660377,0.0,0.0,0.03773584905660377,0.0,0.0,0.02358490566037736,0.0,0.0,0.0,0.0,0.04245283018867924,0.05188679245283019,0.0,0.009433962264150943,0.05188679245283019,0.0,0.0,0.0,0.05188679245283019,0.05188679245283019,0.0,0.0,0.0,0.0,0.0,0.05188679245283019,0.0,0.05188679245283019,0.0,0.0,0.018867924528301886
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.07260726072607261,0.066006600660066,0.0594059405940594,0.0,0.0,0.0,0.0,0.0165016501650165,0.0297029702970297,0.0,0.0033003300330033004,0.0,0.066006600660066,0.0429042904290429,0.006600660066006601,0.006600660066006601,0.0,0.0033003300330033004,0.013201320132013201,0.0,0.0,0.0,0.033003300330033,0.0429042904290429,0.052805280528052806,0.0,0.0,0.0,0.0,0.056105610561056105,0.0,0.0,0.0,0.0,0.0,0.0,0.019801980198019802,0.036303630363036306,0.07260726072607261,0.0,0.009900990099009901,0.0594059405940594,0.0,0.0,0.0,0.0,0.066006600660066,0.0,0.009900990099009901,0.0,0.0,0.039603960396039604,0.0165016501650165,0.026402640264026403,0.009900990099009901,0.0297029702970297,0.0,0.033003300330033,0.0,0.0
FT9,0.0,0.0,0.06984126984126984,0.07301587301587302,0.050793650793650794,0.0,0.0,0.009523809523809525,0.0,0.009523809523809525,0.02857142857142857,0.0,0.012698412698412698,0.0,0.07301587301587302,0.03492063492063492,0.015873015873015872,0.0,0.0,0.012698412698412698,0.022222222222222223,0.006349206349206349,0.0,0.0,0.025396825396825397,0.04126984126984127,0.05714285714285714,0.0,0.0,0.0,0.0,0.05396825396825397,0.0,0.0,0.0,0.0,0.0,0.0,0.012698412698412698,0.03492063492063492,0.06349206349206349,0.0,0.01904761904761905,0.050793650793650794,0.0,0.0,0.0,0.0,0.05714285714285714,0.0031746031746031746,0.01904761904761905,0.0,0.0,0.0380952380952381,0.009523809523809525,0.025396825396825397,0.01904761904761905,0.022222222222222223,0.0031746031746031746,0.025396825396825397,0.0,0.0
FC5,0.0,0.0,0.03980099502487562,0.03482587064676617,0.07960199004975124,0.0,0.0,0.0,0.0,0.05223880597014925,0.012437810945273632,0.0,0.0,0.0,0.03482587064676617,0.06965174129353234,0.0,0.03731343283582089,0.0,0.0,0.0,0.0,0.0,0.0,0.06467661691542288,0.03233830845771144,0.024875621890547265,0.0,0.0,0.0,0.0,0.02736318407960199,0.0,0.0,0.0,0.0,0.0,0.0,0.05223880597014925,0.012437810945273632,0.04975124378109453,0.0,0.0,0.08208955223880597,0.0,0.0,0.01990049751243781,0.0,0.08208955223880597,0.0,0.0,0.0,0.0,0.01990049751243781,0.05223880597014925,0.012437810945273632,0.0,0.05223880597014925,0.0,0.05472636815920398,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.03289473684210526,0.0,0.0,0.003289473684210526,0.0,0.0,0.06907894736842106,0.03618421052631579,0.0,0.0,0.0,0.013157894736842105,0.0756578947368421,0.0,0.0,0.0,0.03618421052631579,0.0,0.03618421052631579,0.03618421052631579,0.03618421052631579,0.0756578947368421,0.0,0.07236842105263158,0.0,0.0,0.0,0.0,0.0,0.006578947368421052,0.02631578947368421,0.0,0.0,0.02631578947368421,0.0,0.0,0.01644736842105263,0.0,0.0,0.0,0.0,0.029605263157894735,0.05263157894736842,0.0,0.006578947368421052,0.046052631578947366,0.0,0.0,0.0,0.06907894736842106,0.03618421052631579,0.0,0.0,0.0,0.0,0.0,0.07236842105263158,0.0,0.0756578947368421,0.0,0.0,0.013157894736842105
T7,0.03816793893129771,0.0,0.007633587786259542,0.019083969465648856,0.0,0.0,0.03816793893129771,0.05343511450381679,0.0,0.0,0.0,0.015267175572519083,0.05725190839694656,0.0,0.015267175572519083,0.0,0.05725190839694656,0.0,0.026717557251908396,0.05725190839694656,0.05725190839694656,0.04961832061068702,0.0,0.03816793893129771,0.0,0.0,0.011450381679389313,0.0,0.0,0.007633587786259542,0.030534351145038167,0.003816793893129771,0.0,0.030534351145038167,0.0,0.0,0.019083969465648856,0.0,0.0,0.003816793893129771,0.0,0.03435114503816794,0.05725190839694656,0.0,0.007633587786259542,0.04198473282442748,0.0,0.0,0.0,0.04580152671755725,0.05725190839694656,0.0,0.0,0.0,0.0,0.0,0.05725190839694656,0.0,0.04580152671755725,0.0,0.0,0.015267175572519083
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.013100436681222707,0.004366812227074236,0.08296943231441048,0.0,0.0,0.0,0.0,0.09606986899563319,0.0,0.0,0.0,0.0,0.004366812227074236,0.08296943231441048,0.0,0.06550218340611354,0.0,0.0,0.0,0.0,0.0,0.0,0.09170305676855896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08296943231441048,0.0,0.03056768558951965,0.0,0.0,0.09606986899563319,0.0,0.0,0.034934497816593885,0.0,0.08733624454148471,0.0,0.0,0.0,0.0,0.0,0.08733624454148471,0.0,0.0,0.06986899563318777,0.0,0.06986899563318777,0.0,0.0
CP1,0.0,0.0,0.07563025210084033,0.07563025210084033,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.06722689075630252,0.0,0.0,0.0,0.07563025210084033,0.01680672268907563,0.0,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.05042016806722689,0.07563025210084033,0.0,0.0,0.0,0.0,0.07563025210084033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06722689075630252,0.07563025210084033,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.07563025210084033,0.0,0.0,0.0,0.0,0.07563025210084033,0.0,0.06722689075630252,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.044642857142857144,0.0,0.0,0.0,0.0,0.0,0.044642857142857144,0.044642857142857144,0.0,0.0,0.0,0.03571428571428571,0.044642857142857144,0.0,0.0,0.0,0.044642857142857144,0.0,0.044642857142857144,0.044642857142857144,0.044642857142857144,0.044642857142857144,0.0,0.044642857142857144,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.044642857142857144,0.0,0.0,0.044642857142857144,0.0,0.0,0.044642857142857144,0.0,0.0,0.0,0.0,0.044642857142857144,0.044642857142857144,0.0,0.017857142857142856,0.044642857142857144,0.0,0.0,0.0,0.044642857142857144,0.044642857142857144,0.0,0.0,0.0,0.0,0.0,0.044642857142857144,0.0,0.044642857142857144,0.0,0.0,0.03571428571428571
P3,0.023809523809523808,0.0,0.007142857142857143,0.014285714285714285,0.0,0.0,0.05238095238095238,0.03333333333333333,0.0,0.0,0.0,0.009523809523809525,0.09761904761904762,0.0,0.011904761904761904,0.0,0.0380952380952381,0.0,0.02857142857142857,0.03571428571428571,0.0380952380952381,0.08333333333333333,0.0,0.05238095238095238,0.0,0.0,0.009523809523809525,0.0,0.0,0.004761904761904762,0.01904761904761905,0.004761904761904762,0.0,0.01904761904761905,0.0,0.0,0.011904761904761904,0.0,0.0,0.004761904761904762,0.002380952380952381,0.02142857142857143,0.06666666666666667,0.0,0.004761904761904762,0.03333333333333333,0.0,0.0,0.0,0.05952380952380952,0.0380952380952381,0.0,0.0,0.0,0.0,0.0,0.09285714285714286,0.0,0.07142857142857142,0.0,0.0,0.009523809523809525
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
