,F7,TP9,Pz,CP6,F8,Fp2,AF7,F6
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.4954954954954955,0.5045045045045045,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.42748091603053434,0.5725190839694656,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.4954128440366973,0.0,0.0,0.5045871559633027
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.48672566371681414,0.0,0.0,0.5132743362831859
