,F7,TP9,Pz,CP6,F8,Fp2,AF7,F6
F7,0.6785714285714286,0.0,0.0,0.0,0.0,0.0,0.32142857142857145,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.5142857142857142,0.0,0.0,0.0,0.0,0.0,0.4857142857142857,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
