,Fp1,F7,F4,Fp2,AF7,AF3,AFz,FT7
Fp1,0.375,0.0,0.125,0.0,0.5,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.4,0.0,0.2,0.0,0.4,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.13636363636363635,0.0,0.045454545454545456,0.0,0.8181818181818182,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AFz,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
