,F7,TP9,Pz,CP6,F8,Fp2,AF7,F6
F7,0.5675675675675675,0.0,0.0,0.0,0.0,0.0,0.43243243243243246,0.0
TP9,0.0,0.4605263157894737,0.0,0.0,0.4868421052631579,0.0,0.0,0.05263157894736842
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.4235294117647059,0.0,0.0,0.5294117647058824,0.0,0.0,0.047058823529411764
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.5052631578947369,0.0,0.0,0.0,0.0,0.0,0.49473684210526314,0.0
F6,0.0,0.3076923076923077,0.0,0.0,0.38461538461538464,0.0,0.0,0.3076923076923077
