,F7,TP9,Pz,CP6,F8,Fp2,AF7,F6
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.5230769230769231,0.47692307692307695,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.5040650406504065,0.4959349593495935,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
