,Fp1,F7,F4,Fp2,AF7,AF3,AFz,FT7
Fp1,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.782608695652174,0.0,0.21739130434782608
AFz,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.9459459459459459,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.0,0.47368421052631576
