,Fp1,F7,FC6,F4,Fp2,AF7,AF3,AFz
Fp1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F7,0.0,0.4144736842105263,0.42105263157894735,0.0,0.0,0.0,0.16447368421052633,0.0
FC6,0.0,0.4,0.44375,0.0,0.0,0.0,0.15625,0.0
F4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.33783783783783783,0.33783783783783783,0.0,0.0,0.0,0.32432432432432434,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
