,Fp1,F7,FT9,FC5,F8,Fp2,AFz,FT8
Fp1,0.38961038961038963,0.0,0.0,0.0,0.0,0.2077922077922078,0.4025974025974026,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3404255319148936,0.0,0.0,0.0,0.0,0.3191489361702128,0.3404255319148936,0.0
AFz,0.36904761904761907,0.0,0.0,0.0,0.0,0.19047619047619047,0.44047619047619047,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
