,Fp1,F7,FC6,F4,Fp2,AF7,AF3,AFz
Fp1,0.2420091324200913,0.0,0.0,0.0182648401826484,0.2374429223744292,0.2511415525114155,0.0,0.2511415525114155
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.20833333333333334,0.0,0.0,0.16666666666666666,0.20833333333333334,0.20833333333333334,0.0,0.20833333333333334
Fp2,0.24423963133640553,0.0,0.0,0.018433179723502304,0.23963133640552994,0.2488479262672811,0.0,0.2488479262672811
AF7,0.2288135593220339,0.0,0.0,0.01694915254237288,0.2245762711864407,0.2711864406779661,0.0,0.2584745762711864
AF3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AFz,0.2317596566523605,0.0,0.0,0.017167381974248927,0.22746781115879827,0.26609442060085836,0.0,0.2575107296137339
