,F7,TP9,Pz,CP6,F8,Fp2,AF7,F6
F7,0.3586206896551724,0.0,0.0,0.0,0.0,0.27586206896551724,0.36551724137931035,0.0
TP9,0.0,0.38461538461538464,0.0,0.15384615384615385,0.46153846153846156,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.375,0.0,0.25,0.375,0.0,0.0,0.0
F8,0.0,0.10204081632653061,0.0,0.04081632653061224,0.8571428571428571,0.0,0.0,0.0
Fp2,0.33613445378151263,0.0,0.0,0.0,0.0,0.3277310924369748,0.33613445378151263,0.0
AF7,0.3375796178343949,0.0,0.0,0.0,0.0,0.25477707006369427,0.40764331210191085,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
