,FT9,CP1,FC6,AF7,AF3,AFz,AF8,AF4
FT9,0.42875647668393785,0.029792746113989636,0.0,0.23963730569948186,0.0,0.05829015544041451,0.0,0.24352331606217617
CP1,0.03677758318739054,0.6112084063047285,0.07530647985989491,0.0,0.0,0.0,0.276707530647986,0.0
FC6,0.0,0.07454545454545454,0.5109090909090909,0.0,0.20727272727272728,0.0,0.20727272727272728,0.0
AF7,0.19418483904465214,0.0,0.0,0.31671858774662515,0.0,0.17133956386292834,0.0,0.3177570093457944
AF3,0.0,0.0,0.18344155844155843,0.0,0.4935064935064935,0.03409090909090909,0.288961038961039,0.0
AFz,0.07332293291731669,0.0,0.0,0.26053042121684866,0.029641185647425898,0.3494539781591264,0.0124804992199688,0.2745709828393136
AF8,0.0,0.19874213836477989,0.1421383647798742,0.0,0.22515723270440252,0.012578616352201259,0.42138364779874216,0.0
AF4,0.18446601941747573,0.0,0.0,0.2970873786407767,0.0,0.16893203883495145,0.0,0.34951456310679613
