,TP9,TP10,T8,AF7,FT7,CP4,AF8,AF4
TP9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.34844192634560905,0.301699716713881,0.0,0.0,0.34985835694050993
FT7,0.0,0.0,0.0,0.30579710144927535,0.3652173913043478,0.0,0.0,0.3289855072463768
CP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.3288948069241012,0.30492676431424764,0.0,0.0,0.36617842876165113
