,TP9,TP10,T8,AF7,FT7,CP4,AF8,AF4
TP9,0.9591397849462365,0.0,0.0,0.0,0.0,0.0,0.04086021505376344,0.0
TP10,0.0,0.2655310621242485,0.0,0.2665330661322645,0.24549098196392785,0.0,0.0,0.22244488977955912
T8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.14802448525319978,0.0,0.30272676683361155,0.27156371730662215,0.0,0.0,0.2776850306065665
FT7,0.0,0.13001605136436598,0.0,0.25896201177100053,0.35420010700909577,0.0,0.0,0.2568218298555377
CP4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.1206896551724138,0.0,0.0,0.0,0.0,0.0,0.8793103448275862,0.0
AF4,0.0,0.11976047904191617,0.0,0.27054980947196516,0.26238432226456176,0.0,0.0,0.3473053892215569
