,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P4,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,AF8,AF4,F2,FCz
Fp1,0.06466876971608833,0.0,0.0,0.0,0.022082018927444796,0.0,0.0,0.0,0.02050473186119874,0.03785488958990536,0.0,0.0,0.0,0.012618296529968454,0.0,0.0,0.04258675078864353,0.0,0.06624605678233439,0.0,0.03785488958990536,0.0,0.0,0.0473186119873817,0.056782334384858045,0.0,0.06624605678233439,0.0,0.0,0.06466876971608833,0.0,0.0,0.06624605678233439,0.0,0.06466876971608833,0.0,0.06466876971608833,0.0,0.0,0.0,0.06309148264984227,0.0,0.0,0.0,0.0,0.05362776025236593,0.0,0.0,0.04574132492113565,0.0,0.0,0.0,0.0,0.0,0.03627760252365931,0.06624605678233439,0.0,0.0,0.0
Fz,0.0,0.0397489539748954,0.04184100418410042,0.04184100418410042,0.0,0.04184100418410042,0.0,0.0,0.0,0.0,0.04184100418410042,0.0,0.04184100418410042,0.0,0.0,0.0,0.0,0.0,0.0,0.04184100418410042,0.0,0.04184100418410042,0.0,0.0,0.0,0.04184100418410042,0.0,0.04184100418410042,0.04184100418410042,0.0,0.04184100418410042,0.04184100418410042,0.0,0.04184100418410042,0.0,0.0,0.0,0.04184100418410042,0.04184100418410042,0.04184100418410042,0.0,0.0,0.04184100418410042,0.0,0.04184100418410042,0.0,0.0,0.0,0.0,0.04184100418410042,0.0,0.0,0.0397489539748954,0.0,0.0,0.0,0.04184100418410042,0.04184100418410042,0.04184100418410042
F3,0.0,0.02249718785151856,0.04274465691788527,0.043869516310461196,0.0,0.043869516310461196,0.0,0.0,0.0,0.0,0.04274465691788527,0.0,0.03824521934758155,0.0,0.0,0.0,0.0,0.0,0.0,0.043869516310461196,0.0,0.03937007874015748,0.0,0.0,0.0,0.043869516310461196,0.0,0.043869516310461196,0.043869516310461196,0.0,0.04161979752530934,0.03824521934758155,0.0,0.043869516310461196,0.0,0.0,0.0,0.043869516310461196,0.043869516310461196,0.043869516310461196,0.0,0.0,0.0359955005624297,0.010123734533183352,0.04274465691788527,0.0,0.0,0.0,0.0,0.043869516310461196,0.0,0.0,0.031496062992125984,0.0,0.0,0.0,0.043869516310461196,0.043869516310461196,0.043869516310461196
F7,0.0,0.011318619128466326,0.022071307300509338,0.06960950764006792,0.0,0.07130730050933787,0.0,0.0,0.0,0.0,0.04074702886247878,0.0,0.021505376344086023,0.0,0.0,0.0,0.0,0.0,0.0,0.03678551216751556,0.0,0.02659875495189587,0.0,0.0,0.0,0.06168647425014148,0.0,0.041312959818902095,0.05715902659875495,0.0,0.03338992642897567,0.019241652518392757,0.0,0.04470854555744199,0.0,0.0,0.0,0.044142614601018676,0.06791171477079797,0.06112054329371817,0.0,0.0,0.022637238256932653,0.007357102433503113,0.04018109790605546,0.0,0.0,0.0,0.0,0.038483305036785515,0.0,0.0,0.01584606677985286,0.0,0.0,0.0,0.0345217883418223,0.06677985285795134,0.04357668364459536
FT9,0.05405405405405406,0.0,0.0,0.0,0.05019305019305019,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.03088803088803089,0.0,0.0,0.05405405405405406,0.0,0.05405405405405406,0.0,0.05405405405405406,0.0,0.0,0.05405405405405406,0.05405405405405406,0.0,0.05405405405405406,0.0,0.0,0.05405405405405406,0.0,0.0,0.05405405405405406,0.0,0.05405405405405406,0.0,0.05405405405405406,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.05405405405405406,0.0,0.0,0.0
FC5,0.0,0.01141552511415525,0.02226027397260274,0.06906392694063927,0.0,0.07077625570776255,0.0,0.0,0.0,0.0,0.03995433789954338,0.0,0.021118721461187213,0.0,0.0,0.0,0.0,0.0,0.0,0.037100456621004564,0.0,0.026255707762557076,0.0,0.0,0.0,0.06107305936073059,0.0,0.041666666666666664,0.057648401826484015,0.0,0.03367579908675799,0.019406392694063926,0.0,0.04509132420091324,0.0,0.0,0.0,0.04452054794520548,0.06735159817351598,0.06164383561643835,0.0,0.0,0.02226027397260274,0.007990867579908675,0.03995433789954338,0.0,0.0,0.0,0.0,0.03881278538812785,0.0,0.0,0.01598173515981735,0.0,0.0,0.0,0.034817351598173514,0.06621004566210045,0.043949771689497714
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.07246376811594203,0.0,0.0,0.0,0.00966183574879227,0.0,0.0,0.0,0.07246376811594203,0.05314009661835749,0.0,0.0,0.0,0.0,0.0,0.0,0.04830917874396135,0.0,0.07246376811594203,0.0,0.024154589371980676,0.0,0.0,0.00966183574879227,0.03864734299516908,0.0,0.06763285024154589,0.0,0.0,0.06280193236714976,0.0,0.0,0.07729468599033816,0.0,0.06280193236714976,0.0,0.06280193236714976,0.0,0.0,0.0,0.057971014492753624,0.0,0.0,0.0,0.0,0.057971014492753624,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.033816425120772944,0.07246376811594203,0.0,0.0,0.0
TP9,0.057279236276849645,0.0,0.0,0.0,0.03341288782816229,0.0,0.0,0.0,0.021479713603818614,0.05489260143198091,0.0,0.0,0.0,0.01909307875894988,0.0,0.0,0.057279236276849645,0.0,0.057279236276849645,0.0,0.045346062052505964,0.0,0.0,0.03818615751789976,0.05250596658711217,0.0,0.057279236276849645,0.0,0.0,0.057279236276849645,0.0,0.0,0.057279236276849645,0.0,0.057279236276849645,0.0,0.057279236276849645,0.0,0.0,0.0,0.057279236276849645,0.0,0.0,0.0,0.0,0.057279236276849645,0.0,0.0,0.05489260143198091,0.0,0.0,0.0,0.0,0.0,0.050119331742243436,0.057279236276849645,0.0,0.0,0.0
CP5,0.0,0.014094432699083862,0.02748414376321353,0.05144467935165609,0.0,0.05144467935165609,0.0,0.0,0.0,0.0,0.05003523608174771,0.0,0.026779422128259338,0.0,0.0,0.0,0.0,0.0,0.0,0.04580690627202255,0.0,0.03312191684284708,0.0,0.0,0.0,0.05144467935165609,0.0,0.046511627906976744,0.04933051444679352,0.0,0.03805496828752643,0.023960535588442564,0.0,0.048625792811839326,0.0,0.0,0.0,0.047216349541930935,0.05144467935165609,0.05003523608174771,0.0,0.0,0.028188865398167725,0.006342494714587738,0.05003523608174771,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.019732205778717406,0.0,0.0,0.0,0.042283298097251586,0.05144467935165609,0.048625792811839326
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.022753128555176336,0.040955631399317405,0.04436860068259386,0.0,0.04436860068259386,0.0,0.0,0.0,0.0,0.04436860068259386,0.0,0.04323094425483504,0.0,0.0,0.0,0.0,0.0,0.0,0.04323094425483504,0.0,0.04436860068259386,0.0,0.0,0.0,0.04436860068259386,0.0,0.04209328782707622,0.04323094425483504,0.0,0.03754266211604096,0.038680318543799774,0.0,0.04323094425483504,0.0,0.0,0.0,0.04209328782707622,0.04436860068259386,0.04323094425483504,0.0,0.0,0.040955631399317405,0.005688282138794084,0.04436860068259386,0.0,0.0,0.0,0.0,0.04209328782707622,0.0,0.0,0.03185437997724687,0.0,0.0,0.0,0.040955631399317405,0.04436860068259386,0.04323094425483504
