,bankssts-rh,entorhinal-lh,frontalpole-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
bankssts-rh,0.9568106312292359,0.0,0.04318936877076412,0.0,0.0,0.0,0.0,0.0
entorhinal-lh,0.0,0.46688382193268185,0.03908794788273615,0.08034744842562432,0.15309446254071662,0.11183496199782844,0.10097719869706841,0.04777415852334419
frontalpole-lh,0.018032786885245903,0.04918032786885246,0.7737704918032787,0.036065573770491806,0.022950819672131147,0.00819672131147541,0.009836065573770493,0.08196721311475409
isthmuscingulate-rh,0.0,0.0876944837340877,0.031117397454031116,0.5190947666195191,0.06364922206506365,0.04526166902404526,0.18528995756718528,0.06789250353606789
lingual-lh,0.0,0.17861482381530985,0.02916160388821385,0.04981773997569866,0.46780072904009723,0.1543134872417983,0.07533414337788578,0.04495747266099635
parahippocampal-lh,0.0,0.14747736093143596,0.00646830530401035,0.04915912031047866,0.17723156532988357,0.4799482535575679,0.055627425614489,0.08408796895213454
parahippocampal-rh,0.0,0.12350597609561753,0.010624169986719787,0.1845949535192563,0.0849933598937583,0.06772908366533864,0.4913678618857902,0.03718459495351926
rostralanteriorcingulate-rh,0.0,0.05517241379310345,0.07172413793103448,0.060689655172413794,0.04551724137931035,0.09517241379310344,0.038620689655172416,0.6331034482758621
