,cuneus-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,transversetemporal-rh
cuneus-rh,0.49646393210749645,0.23055162659123055,0.036775106082036775,0.07496463932107496,0.16124469589816123,0.0,0.0,0.0
isthmuscingulate-rh,0.1684549356223176,0.49141630901287553,0.06223175965665236,0.07188841201716738,0.19313304721030042,0.0,0.001072961373390558,0.011802575107296138
parahippocampal-lh,0.04119850187265917,0.11235955056179775,0.6348314606741573,0.0449438202247191,0.0,0.07303370786516854,0.08052434456928839,0.013108614232209739
parahippocampal-rh,0.08080808080808081,0.1038961038961039,0.03751803751803752,0.5685425685425686,0.18614718614718614,0.008658008658008658,0.008658008658008658,0.005772005772005772
pericalcarine-rh,0.15288220551378445,0.23182957393483708,0.005012531328320802,0.15789473684210525,0.4523809523809524,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.08752327746741155,0.0111731843575419,0.0,0.6163873370577281,0.2122905027932961,0.07262569832402235
rostralanteriorcingulate-rh,0.0,0.010615711252653927,0.08280254777070063,0.012738853503184714,0.0,0.21443736730360935,0.6539278131634819,0.025477707006369428
transversetemporal-rh,0.0,0.033419023136246784,0.02313624678663239,0.010282776349614395,0.0,0.11568123393316196,0.04113110539845758,0.7763496143958869
