,entorhinal-lh,frontalpole-rh,inferiortemporal-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh,temporalpole-lh
entorhinal-lh,0.48813982521847693,0.0,0.10237203495630462,0.08614232209737828,0.16229712858926343,0.024968789013732832,0.03245942571785269,0.10362047440699126
frontalpole-rh,0.0,0.8746928746928747,0.0,0.036855036855036855,0.0,0.0,0.08845208845208845,0.0
inferiortemporal-lh,0.11435832274459974,0.0,0.3900889453621347,0.15120711562897077,0.2668360864040661,0.0,0.0241423125794155,0.053367217280813214
lingual-lh,0.0811764705882353,0.02,0.13294117647058823,0.43529411764705883,0.15176470588235294,0.01411764705882353,0.08235294117647059,0.08235294117647059
parahippocampal-lh,0.12362911266201396,0.0,0.20139581256231306,0.1585244267198405,0.3818544366899302,0.006979062811565304,0.06181455633100698,0.06580259222333001
parahippocampal-rh,0.05115089514066496,0.0,0.0,0.030690537084398978,0.01278772378516624,0.8618925831202046,0.020460358056265986,0.023017902813299233
pericalcarine-lh,0.04753820033955857,0.07130730050933787,0.035653650254668934,0.11544991511035653,0.10526315789473684,0.010186757215619695,0.5823429541595926,0.03225806451612903
temporalpole-lh,0.13533834586466165,0.0,0.06015037593984962,0.10977443609022557,0.09323308270676692,0.013533834586466165,0.031578947368421054,0.556390977443609
