,CP5,P7,P8,Fp2,CP3,P5,PO7,AF4
CP5,0.33760683760683763,0.0,0.0,0.0,0.0,0.3333333333333333,0.32905982905982906,0.0
P7,0.0,0.49411764705882355,0.0,0.0,0.5058823529411764,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.4521276595744681,0.0,0.0,0.5478723404255319,0.0,0.0,0.0
P5,0.33760683760683763,0.0,0.0,0.0,0.0,0.3333333333333333,0.32905982905982906,0.0
PO7,0.3347826086956522,0.0,0.0,0.0,0.0,0.3347826086956522,0.33043478260869563,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
