,CP5,P7,P8,Fp2,CP3,P5,PO7,AF4
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.32934131736526945,0.33532934131736525,0.33532934131736525,0.0,0.0,0.0
Fp2,0.0,0.0,0.1712538226299694,0.6574923547400612,0.1712538226299694,0.0,0.0,0.0
CP3,0.0,0.0,0.32727272727272727,0.3393939393939394,0.3333333333333333,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
