,CP5,P7,P8,TP10,P5,PO7,P6,TP8
CP5,0.34375,0.0,0.0,0.0,0.34375,0.3125,0.0,0.0
P7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.34375,0.0,0.0,0.0,0.34375,0.3125,0.0,0.0
PO7,0.34375,0.0,0.0,0.0,0.34375,0.3125,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
