,CP5,P7,P8,Fp2,CP3,P5,PO7,AF4
CP5,0.2962962962962963,0.0,0.0,0.0,0.037037037037037035,0.3333333333333333,0.3333333333333333,0.0
P7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0
P5,0.2857142857142857,0.0,0.0,0.0,0.03571428571428571,0.35714285714285715,0.32142857142857145,0.0
PO7,0.2857142857142857,0.0,0.0,0.0,0.03571428571428571,0.35714285714285715,0.32142857142857145,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
