,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.13615023474178403,0.09859154929577464,0.14084507042253522,0.11267605633802817,0.11737089201877934,0.11737089201877934,0.13615023474178403,0.14084507042253522
caudalmiddlefrontal-rh,0.12352941176470589,0.12352941176470589,0.12352941176470589,0.12352941176470589,0.12352941176470589,0.13529411764705881,0.12352941176470589,0.12352941176470589
inferiorparietal-rh,0.13615023474178403,0.09859154929577464,0.14084507042253522,0.11267605633802817,0.11737089201877934,0.11737089201877934,0.13615023474178403,0.14084507042253522
parstriangularis-rh,0.12,0.1,0.12,0.19,0.115,0.115,0.12,0.12
rostralmiddlefrontal-rh,0.12953367875647667,0.10880829015544041,0.12953367875647667,0.12435233160621761,0.12435233160621761,0.12435233160621761,0.12953367875647667,0.12953367875647667
superiortemporal-lh,0.12871287128712872,0.10891089108910891,0.12871287128712872,0.1188118811881188,0.12376237623762376,0.13366336633663367,0.12871287128712872,0.12871287128712872
superiortemporal-rh,0.13526570048309178,0.10144927536231885,0.14009661835748793,0.11594202898550725,0.11594202898550725,0.11594202898550725,0.13526570048309178,0.14009661835748793
supramarginal-rh,0.13615023474178403,0.09859154929577464,0.14084507042253522,0.11267605633802817,0.11737089201877934,0.11737089201877934,0.13615023474178403,0.14084507042253522
