,parstriangularis-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
parstriangularis-rh,0.11811023622047244,0.12598425196850394,0.12598425196850394,0.12598425196850394,0.12598425196850394,0.12598425196850394,0.12598425196850394,0.12598425196850394
postcentral-rh,0.08465608465608465,0.14285714285714285,0.1164021164021164,0.13227513227513227,0.14285714285714285,0.10582010582010581,0.14285714285714285,0.13227513227513227
precentral-rh,0.09146341463414634,0.13414634146341464,0.12804878048780488,0.13414634146341464,0.13414634146341464,0.10975609756097561,0.13414634146341464,0.13414634146341464
rostralmiddlefrontal-rh,0.08888888888888889,0.1388888888888889,0.12222222222222222,0.13333333333333333,0.1388888888888889,0.10555555555555556,0.1388888888888889,0.13333333333333333
superiortemporal-lh,0.08743169398907104,0.14207650273224043,0.12021857923497267,0.13114754098360656,0.14207650273224043,0.10382513661202186,0.14207650273224043,0.13114754098360656
superiortemporal-rh,0.1032258064516129,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12258064516129032,0.12903225806451613,0.12903225806451613
supramarginal-lh,0.08743169398907104,0.14207650273224043,0.12021857923497267,0.13114754098360656,0.14207650273224043,0.10382513661202186,0.14207650273224043,0.13114754098360656
supramarginal-rh,0.08602150537634409,0.13978494623655913,0.11827956989247312,0.13440860215053763,0.13978494623655913,0.10752688172043011,0.13978494623655913,0.13440860215053763
