,caudalmiddlefrontal-lh,parstriangularis-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.17375886524822695,0.13120567375886524,0.09219858156028368,0.09929078014184398,0.07801418439716312,0.11702127659574468,0.14893617021276595,0.1595744680851064
parstriangularis-rh,0.15416666666666667,0.15,0.0875,0.09583333333333334,0.09166666666666666,0.11666666666666667,0.15416666666666667,0.15
postcentral-rh,0.11428571428571428,0.09387755102040816,0.17959183673469387,0.13877551020408163,0.09387755102040816,0.13877551020408163,0.09387755102040816,0.1469387755102041
precentral-rh,0.1206896551724138,0.09913793103448276,0.13793103448275862,0.15948275862068967,0.09913793103448276,0.15948275862068967,0.09913793103448276,0.125
rostralmiddlefrontal-lh,0.11794871794871795,0.11794871794871795,0.11282051282051282,0.12307692307692308,0.14358974358974358,0.12307692307692308,0.14871794871794872,0.11282051282051282
rostralmiddlefrontal-rh,0.12692307692307692,0.1076923076923077,0.12307692307692308,0.1423076923076923,0.09230769230769231,0.16153846153846155,0.11153846153846154,0.1346153846153846
superiortemporal-lh,0.15467625899280577,0.1366906474820144,0.07913669064748201,0.08633093525179857,0.10431654676258993,0.10431654676258993,0.1906474820143885,0.14388489208633093
superiortemporal-rh,0.1551155115511551,0.1254125412541254,0.1188118811881188,0.09900990099009901,0.07590759075907591,0.11551155115511551,0.13861386138613863,0.1716171617161716
