,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.13615023474178403,0.09859154929577464,0.14084507042253522,0.11267605633802817,0.11737089201877934,0.11737089201877934,0.13615023474178403,0.14084507042253522
caudalmiddlefrontal-rh,0.12574850299401197,0.11976047904191617,0.12574850299401197,0.12574850299401197,0.12574850299401197,0.12574850299401197,0.12574850299401197,0.12574850299401197
inferiorparietal-rh,0.13615023474178403,0.09859154929577464,0.14084507042253522,0.11267605633802817,0.11737089201877934,0.11737089201877934,0.13615023474178403,0.14084507042253522
parstriangularis-rh,0.12972972972972974,0.10810810810810811,0.12972972972972974,0.12432432432432433,0.12432432432432433,0.12432432432432433,0.12972972972972974,0.12972972972972974
rostralmiddlefrontal-rh,0.12953367875647667,0.10880829015544041,0.12953367875647667,0.12435233160621761,0.12435233160621761,0.12435233160621761,0.12953367875647667,0.12953367875647667
superiortemporal-lh,0.1306532663316583,0.10552763819095477,0.1306532663316583,0.12060301507537688,0.12562814070351758,0.12562814070351758,0.1306532663316583,0.1306532663316583
superiortemporal-rh,0.13526570048309178,0.10144927536231885,0.14009661835748793,0.11594202898550725,0.11594202898550725,0.11594202898550725,0.13526570048309178,0.14009661835748793
supramarginal-rh,0.13615023474178403,0.09859154929577464,0.14084507042253522,0.11267605633802817,0.11737089201877934,0.11737089201877934,0.13615023474178403,0.14084507042253522
