,caudalmiddlefrontal-lh,parstriangularis-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.125,0.125,0.11931818181818182,0.13068181818181818,0.125,0.13068181818181818,0.125,0.11931818181818182
parstriangularis-rh,0.125,0.125,0.11931818181818182,0.13068181818181818,0.125,0.13068181818181818,0.125,0.11931818181818182
postcentral-rh,0.12637362637362637,0.12637362637362637,0.12087912087912088,0.12637362637362637,0.12637362637362637,0.12637362637362637,0.12637362637362637,0.12087912087912088
precentral-rh,0.12432432432432433,0.12432432432432433,0.11891891891891893,0.12972972972972974,0.12432432432432433,0.13513513513513514,0.12432432432432433,0.11891891891891893
rostralmiddlefrontal-lh,0.125,0.125,0.11956521739130435,0.13043478260869565,0.125,0.13043478260869565,0.125,0.11956521739130435
rostralmiddlefrontal-rh,0.11979166666666667,0.11979166666666667,0.11979166666666667,0.13020833333333334,0.125,0.140625,0.125,0.11979166666666667
superiortemporal-lh,0.125,0.125,0.11956521739130435,0.13043478260869565,0.125,0.13043478260869565,0.125,0.11956521739130435
superiortemporal-rh,0.12637362637362637,0.12637362637362637,0.12087912087912088,0.12637362637362637,0.12637362637362637,0.12637362637362637,0.12637362637362637,0.12087912087912088
