,parstriangularis-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
parstriangularis-rh,0.13,0.125,0.135,0.135,0.13,0.115,0.125,0.105
postcentral-rh,0.13106796116504854,0.1262135922330097,0.13106796116504854,0.13106796116504854,0.13106796116504854,0.11650485436893204,0.1262135922330097,0.10679611650485436
precentral-rh,0.1267605633802817,0.1267605633802817,0.14084507042253522,0.13615023474178403,0.13145539906103287,0.11267605633802817,0.12206572769953052,0.10328638497652583
rostralmiddlefrontal-rh,0.1291866028708134,0.12440191387559808,0.13875598086124402,0.1339712918660287,0.1291866028708134,0.11483253588516747,0.12440191387559808,0.10526315789473684
superiortemporal-lh,0.12980769230769232,0.125,0.1346153846153846,0.1346153846153846,0.12980769230769232,0.11538461538461539,0.125,0.10576923076923077
superiortemporal-rh,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.12234042553191489,0.1276595744680851,0.11170212765957446
supramarginal-lh,0.13131313131313133,0.12626262626262627,0.13131313131313133,0.13131313131313133,0.13131313131313133,0.11616161616161616,0.12626262626262627,0.10606060606060606
supramarginal-rh,0.12571428571428572,0.12571428571428572,0.12571428571428572,0.12571428571428572,0.12571428571428572,0.12571428571428572,0.12571428571428572,0.12
