,caudalmiddlefrontal-lh,inferiorparietal-rh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.1574074074074074,0.16666666666666666,0.12962962962962962,0.10185185185185185,0.1388888888888889,0.1111111111111111,0.09259259259259259,0.10185185185185185
inferiorparietal-rh,0.1574074074074074,0.16666666666666666,0.12962962962962962,0.10185185185185185,0.1388888888888889,0.1111111111111111,0.09259259259259259,0.10185185185185185
parstriangularis-rh,0.14736842105263157,0.14736842105263157,0.1368421052631579,0.10526315789473684,0.14736842105263157,0.11578947368421053,0.09473684210526316,0.10526315789473684
precentral-rh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.11956521739130435,0.13043478260869565,0.13043478260869565,0.10869565217391304,0.11956521739130435
rostralmiddlefrontal-rh,0.1523809523809524,0.1523809523809524,0.13333333333333333,0.10476190476190476,0.14285714285714285,0.11428571428571428,0.09523809523809523,0.10476190476190476
superiortemporal-lh,0.13541666666666666,0.13541666666666666,0.13541666666666666,0.11458333333333333,0.13541666666666666,0.125,0.10416666666666667,0.11458333333333333
superiortemporal-rh,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.11494252873563218,0.12643678160919541
supramarginal-lh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.11956521739130435,0.13043478260869565,0.13043478260869565,0.10869565217391304,0.11956521739130435
